,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
1034,7.1.1,2.1.2,pearson,two-sided,9,0.05340165585306424,[-0.63  0.69],0.8914692396041276,0.41,0.05103732644171041
1035,7.1.1,15.6.1,pearson,two-sided,9,0.9613979087159177,[0.82 0.99],3.583127204741383e-05,453.121,0.9985969083205468
1036,7.1.1,17.3.1,pearson,two-sided,9,0.04736228686336928,[-0.64  0.69],0.9036945222321243,0.409,0.05056927053983217
1037,7.1.1,1.2.1,pearson,two-sided,9,-0.9696813389509925,[-0.99 -0.86],1.5511385629523652e-05,834.835,0.9994998928071289
1038,7.1.1,9.4.1,pearson,two-sided,9,0.9538626799695293,[0.79 0.99],6.63860719894956e-05,288.487,0.9971446776109442
1039,7.1.1,7.b.1,pearson,two-sided,9,0.9091072313409087,[0.62 0.98],0.00068135612705642,51.842,0.9711696399947942
1040,7.1.1,12.b.1,pearson,two-sided,9,-0.8497201708845559,[-0.97 -0.43],0.003727951849826144,14.678,0.891519454892632
1041,7.1.1,2.1.1,pearson,two-sided,9,0.9306505156598587,[0.7  0.99],0.00027010792135596207,102.758,0.987668156030411
1042,7.1.1,17.1.1,pearson,two-sided,9,0.9761315194775295,[0.89 1.  ],6.757754239334024e-06,1527.878,0.9998336576923914
1043,7.1.1,8.2.1,pearson,two-sided,9,0.5617956691155506,[-0.16  0.89],0.11543962952431178,1.209,0.37184934889342236
1044,7.1.1,17.3.2,pearson,two-sided,9,-0.6017515250721264,[-0.9  0.1],0.0864584051979653,1.476,0.4313268730475164
1045,7.1.1,10.c.1,pearson,two-sided,9,-0.9075666951007647,[-0.98 -0.61],0.0007215205398450993,49.688,0.9697039147189791
1046,7.1.1,3.3.3,pearson,two-sided,9,0.9665438859498117,[0.84 0.99],2.1826783229163574e-05,650.798,0.9992310406904258
1047,7.1.1,2.5.1,pearson,two-sided,9,0.8788270160994114,[0.52 0.97],0.0018078121056244595,25.133,0.935981692981576
1048,7.1.1,1.4.1,pearson,two-sided,9,0.9696494075110216,[0.86 0.99],1.5568150080432725e-05,832.616,0.9994975521326314
1049,7.1.1,3.3.2,pearson,two-sided,9,-0.9707352847088988,[-0.99 -0.86],1.3718935128175368e-05,912.95,0.9995729128638868
1050,7.1.1,16.3.2,pearson,two-sided,9,-0.9696813389509884,[-0.99 -0.86],1.5511385629530944e-05,834.835,0.9994998928071286
1051,7.1.1,2.5.2,pearson,two-sided,9,-0.8642253801421222,[-0.97 -0.47],0.0026523853979905083,18.903,0.9147737644212297
1052,7.1.1,15.2.1,pearson,two-sided,9,0.8526224479146451,[0.43 0.97],0.0034923811886860266,15.408,0.8963271764616964
1053,3.d.2,7.3.1,pearson,two-sided,9,0.9491172651098299,[0.77 0.99],9.307888985132473e-05,225.127,0.9958588560176621
1054,3.d.2,7.1.2,pearson,two-sided,9,0.9964227255892509,[0.98 1.  ],8.983768186909458e-09,1.803e+05,0.9999999984719371
1055,3.d.2,17.8.1,pearson,two-sided,9,-0.9770201162915946,[-1.   -0.89],5.922587028110916e-06,1681.469,0.9998613196927721
1056,3.d.2,11.5.1,pearson,two-sided,9,-0.5004718511509851,[-0.87  0.25],0.17000276772340303,0.933,0.29280121418852995
1057,3.d.2,4.5.1,pearson,two-sided,9,-0.9766112483814806,[-1.   -0.89],6.297158459810853e-06,1608.246,0.9998490476139589
1058,3.d.2,6.2.1,pearson,two-sided,9,0.9965453386929352,[0.98 1.  ],7.952371186954913e-09,1.968e+05,0.999999998823608
1059,3.d.2,11.5.2,pearson,two-sided,9,0.3228695919625161,[-0.43  0.81],0.39674738517202035,0.559,0.13786642926364973
1060,3.d.2,12.4.2,pearson,two-sided,9,0.8195805592219096,[0.34 0.96],0.006851522425799913,9.34,0.8379457717259758
1061,3.d.2,8.9.1,pearson,two-sided,9,-0.7191949522280828,[-0.94 -0.11],0.028976132530326847,3.227,0.640352399014265
1062,3.d.2,3.8.2,pearson,two-sided,9,0.8308511211747811,[0.37 0.96],0.0055311055970604164,10.949,0.8586648797788065
1063,3.d.2,4.3.1,pearson,two-sided,9,0.9998910946004577,[1. 1.],4.4377619925766316e-14,1.122e+09,1.0
1064,3.d.2,7.2.1,pearson,two-sided,9,-0.9221857468377844,[-0.98 -0.67],0.00040079506508775893,76.777,0.9820872998811269
1065,3.d.2,2.a.1,pearson,two-sided,9,-0.90639198161673,[-0.98 -0.61],0.0007532369972766143,48.129,0.9685613808789373
1066,3.d.2,6.4.2,pearson,two-sided,9,0.9769440004676246,[0.89 1.  ],5.991085171183629e-06,1667.49,0.9998590925520932
1067,3.d.2,6.6.1,pearson,two-sided,9,-0.9887898619676497,[-1.   -0.95],4.857721421668819e-07,1.026e+04,0.9999969626101362
1068,3.d.2,3.8.1,pearson,two-sided,9,-0.9999999999999999,[-1. -1.],4.747586108624434e-56,1.069e+39,1.0
1069,3.d.2,10.5.1,pearson,two-sided,9,0.9267484796056474,[0.68 0.98],0.0003258769014718998,89.461,0.9852414948401672
1070,3.d.2,6.4.1,pearson,two-sided,9,-0.9899130466509154,[-1.   -0.95],3.3607046587192366e-07,1.338e+04,0.9999983717146714
1071,3.d.2,10.7.3,pearson,two-sided,9,-0.09966634402140198,[-0.72  0.6 ],0.7986346036774247,0.418,0.05653086522871677
1072,3.d.2,11.1.1,pearson,two-sided,9,0.9755695214106136,[0.88 1.  ],7.327203237775647e-06,1440.675,0.9998142087492932
1073,3.d.2,2.c.1,pearson,two-sided,9,-0.21848779496529125,[-0.77  0.52],0.5722285339251717,0.468,0.08731314389796496
1074,3.d.2,14.1.1,pearson,two-sided,9,-0.8757156462534552,[-0.97 -0.51],0.0019693218434650014,23.585,0.9316684546160113
1075,3.d.2,1.1.1,pearson,two-sided,9,0.9822997871164165,[0.92 1.  ],2.3876154375716577e-06,3248.448,0.9999624246789535
1076,3.d.2,12.c.1,pearson,two-sided,9,-0.7568187244008098,[-0.95 -0.19],0.018234426088411033,4.53,0.7149299886194713
1077,3.d.2,11.b.1,pearson,two-sided,9,-0.6454972243679009,[-0.92  0.03],0.060427420184429835,1.9,0.5036302658290344
1078,3.d.2,2.2.2,pearson,two-sided,9,0.9976850262509761,[0.99 1.  ],1.960967673236423e-09,5.364e+05,0.9999999999485182
1079,3.d.2,9.5.2,pearson,two-sided,9,0.9949533333123525,[0.98 1.  ],2.991716495168379e-08,7.611e+04,0.9999999816419547
1080,3.d.2,3.4.1,pearson,two-sided,9,-0.9999999999999999,[-1. -1.],4.747586108624434e-56,1.069e+39,1.0
1081,3.d.2,15.5.1,pearson,two-sided,9,-0.9992714076536108,[-1. -1.],3.4349900917621507e-11,9.677e+06,0.9999999999999983
1082,3.d.2,8.3.1,pearson,two-sided,9,-0.995391000452585,[-1.   -0.98],2.1787766095406556e-08,9.555e+04,0.9999999903074696
1083,3.d.2,1.5.4,pearson,two-sided,9,0.4424656600227752,[-0.31  0.86],0.2330263373165303,0.763,0.2309579911674112
1084,3.d.2,8.1.1,pearson,two-sided,9,0.5186501228216918,[-0.22  0.88],0.15253755094768667,1.002,0.31471826333125014
1085,3.d.2,3.6.1,pearson,two-sided,9,0.9999999999999998,[1. 1.],5.371280530680625e-55,1.89e+38,1.0
1086,3.d.2,16.6.1,pearson,two-sided,9,0.4039941257427044,[-0.36  0.84],0.2808681671859004,0.68,0.19629470818595024
1087,3.d.2,11.b.2,pearson,two-sided,9,0.4424656600227752,[-0.31  0.86],0.2330263373165303,0.763,0.2309579911674112
1088,3.d.2,2.2.1,pearson,two-sided,9,-0.9703682442484397,[-0.99 -0.86],1.4325492486255625e-05,884.632,0.9995484043388033
1089,3.d.2,9.5.1,pearson,two-sided,9,0.9684220639988822,[0.85 0.99],1.7863681175264447e-05,753.2,0.9994016155472549
1090,3.d.2,1.3.1,pearson,two-sided,9,-0.9884879675559659,[-1.   -0.94],5.329644870211432e-07,9595.995,0.9999964553724016
1091,3.d.2,12.a.1,pearson,two-sided,9,0.9682829840462288,[0.85 0.99],1.813809170800679e-05,744.875,0.9993899922007846
1092,3.d.2,7.a.1,pearson,two-sided,9,-0.9171907076290099,[-0.98 -0.65],0.0004958161694581954,65.599,0.9782435914469007
1093,3.d.2,17.17.1,pearson,two-sided,9,-0.5091118809071665,[-0.88  0.23],0.16156541733256666,0.965,0.3030621932089665
1094,3.d.2,3.4.2,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
1095,3.d.2,1.5.3,pearson,two-sided,9,-0.6454972243679009,[-0.92  0.03],0.060427420184429835,1.9,0.5036302658290344
1096,3.d.2,14.7.1,pearson,two-sided,9,0.39907638352062885,[-0.36  0.84],0.2873232416020877,0.671,0.1922047875100113
1097,3.d.2,17.13.1,pearson,two-sided,9,-0.8780401836207479,[-0.97 -0.51],0.0018477548712443196,24.729,0.9349020120030239
1098,3.d.2,3.2.1,pearson,two-sided,9,0.999381011361173,[1. 1.],1.9416235620120245e-11,1.455e+07,0.9999999999999997
1099,3.d.2,1.5.2,pearson,two-sided,9,0.3228695919625161,[-0.43  0.81],0.39674738517202035,0.559,0.13786642926364973
1100,3.d.2,9.1.2,pearson,two-sided,9,-0.9740592741533711,[-0.99 -0.88],9.025479434736534e-06,1238.138,0.9997537970485945
1101,3.d.2,5.b.1,pearson,two-sided,9,0.9875803689386087,[0.94 1.  ],6.944833207358789e-07,7928.327,0.9999945210329889
1102,3.d.2,15.1.1,pearson,two-sided,9,0.9913256939298486,[0.96 1.  ],1.984679471962101e-07,1.955e+04,0.9999993501781987
1103,3.d.2,16.2.2,pearson,two-sided,9,0.9330658930586637,[0.71 0.99],0.0002391649165177904,112.409,0.9890456854450739
1104,3.d.2,3.2.2,pearson,two-sided,9,0.9993584885712888,[1. 1.],2.2002981905259283e-11,1.331e+07,0.9999999999999996
1105,3.d.2,17.4.1,pearson,two-sided,9,-0.4278235460527914,[-0.85  0.33],0.2506748895856917,0.729,0.21719617949984682
1106,3.d.2,1.5.1,pearson,two-sided,9,-0.5004718511509851,[-0.87  0.25],0.17000276772340303,0.933,0.29280121418852995
1107,3.d.2,3.3.5,pearson,two-sided,9,0.9514287535718575,[0.78 0.99],7.928219571326647e-05,253.265,0.9965234925986242
1108,3.d.2,2.1.2,pearson,two-sided,9,0.14812341491973258,[-0.57  0.74],0.7037083429568537,0.433,0.0660422901148886
1109,3.d.2,15.6.1,pearson,two-sided,9,0.9934282906715552,[0.97 1.  ],7.527195665215743e-08,3.924e+04,0.9999998898874998
1110,3.d.2,17.3.1,pearson,two-sided,9,0.12776174298218945,[-0.59  0.73],0.7432403514528069,0.426,0.061561595780000804
1111,3.d.2,1.2.1,pearson,two-sided,9,-1.0,"[-1.0, -1.0]",0.0,inf,1.0
1112,3.d.2,9.4.1,pearson,two-sided,9,0.9902604089395507,[0.95 1.  ],2.973788129135043e-07,1.461e+04,0.9999986807427629
1113,3.d.2,7.b.1,pearson,two-sided,9,0.9682829840462288,[0.85 0.99],1.813809170800679e-05,744.875,0.9993899922007846
1114,3.d.2,12.b.1,pearson,two-sided,9,-0.9154473123053894,[-0.98 -0.64],0.0005323914565607058,62.233,0.9768065485841212
1115,3.d.2,2.1.1,pearson,two-sided,9,0.9255608593376529,[0.68 0.98],0.00034433804196688274,85.893,0.9844533815123788
1116,3.d.2,17.1.1,pearson,two-sided,9,0.9963405393787212,[0.98 1.  ],9.726367352686965e-09,1.703e+05,0.9999999981898815
1117,3.d.2,8.2.1,pearson,two-sided,9,0.6442301423336685,[-0.03  0.92],0.06110062561696825,1.885,0.5014341791973144
1118,3.d.2,17.3.2,pearson,two-sided,9,-0.45851563514365623,[-0.86  0.3 ],0.21448151772702556,0.803,0.24687686426658464
1119,3.d.2,10.c.1,pearson,two-sided,9,-0.9147493254099887,[-0.98 -0.64],0.0005475497287041495,60.953,0.9762174554731878
1120,3.d.2,3.3.3,pearson,two-sided,9,0.9740101170042275,[0.88 0.99],9.085043937765907e-06,1232.23,0.999751619756812
1121,3.d.2,2.5.1,pearson,two-sided,9,0.9010082354280008,[0.59 0.98],0.0009111261669750306,41.797,0.9630540604570633
1122,3.d.2,1.4.1,pearson,two-sided,9,0.9965320644298821,[0.98 1.  ],8.059728952090497e-09,1.949e+05,0.999999998789179
1123,3.d.2,3.3.2,pearson,two-sided,9,-0.99951551029625,[-1. -1.],8.238125311116339e-12,2.685e+07,1.0
1124,3.d.2,16.3.2,pearson,two-sided,9,-1.0,"[-1.0, -1.0]",0.0,inf,1.0
1125,3.d.2,2.5.2,pearson,two-sided,9,-0.9179214292883362,[-0.98 -0.65],0.0004810232609291448,67.085,0.9788312661058067
1126,3.d.2,15.2.1,pearson,two-sided,9,0.8859935817433573,[0.54 0.98],0.001471106284188658,29.291,0.9454571047787359
1127,7.3.1,7.1.2,pearson,two-sided,9,0.9608827172194915,[0.82 0.99],3.751406174909401e-05,438.167,0.9985185933222597
1128,7.3.1,17.8.1,pearson,two-sided,9,-0.8821401924676865,[-0.98 -0.53],0.0016461684878209418,26.944,0.9404436980494256
1129,7.3.1,11.5.1,pearson,two-sided,9,-0.3501616402335046,[-0.82  0.41],0.35558209232042914,0.594,0.15545488746456324
1130,7.3.1,4.5.1,pearson,two-sided,9,-0.9161286198740786,[-0.98 -0.64],0.0005178809989686843,63.519,0.9773739862354094
1131,7.3.1,6.2.1,pearson,two-sided,9,0.9462052295315735,[0.76 0.99],0.00011276954248488747,195.524,0.9949136478720582
1132,7.3.1,11.5.2,pearson,two-sided,9,0.15354791398860687,[-0.57  0.74],0.6932755677175282,0.436,0.06735774087261907
1133,7.3.1,12.4.2,pearson,two-sided,9,0.6748302892234345,[0.02 0.92],0.046134504541561615,2.304,0.5560528473639734
1134,7.3.1,8.9.1,pearson,two-sided,9,-0.7576602309448868,[-0.95 -0.19],0.018030670001656972,4.568,0.7166119370737356
1135,7.3.1,3.8.2,pearson,two-sided,9,0.7463096947949033,[0.16 0.94],0.02090903156407456,4.097,0.6939490967044578
1136,7.3.1,4.3.1,pearson,two-sided,9,0.951310642122632,[0.78 0.99],7.994967651442898e-05,251.712,0.9964913215338458
1137,7.3.1,7.2.1,pearson,two-sided,9,-0.7830191939634896,[-0.95 -0.25],0.012579357723137757,5.956,0.767182929080625
1138,7.3.1,2.a.1,pearson,two-sided,9,-0.7721475993375697,[-0.95 -0.22],0.014756633081012474,5.294,0.7455562588921557
1139,7.3.1,6.4.2,pearson,two-sided,9,0.9833327181596199,[0.92 1.  ],1.936445280552048e-06,3779.999,0.9999725589422803
1140,7.3.1,6.6.1,pearson,two-sided,9,-0.8968544746943199,[-0.98 -0.58],0.0010477040718353532,37.683,0.9585076951121649
1141,7.3.1,3.8.1,pearson,two-sided,9,-0.9491172651098281,[-0.99 -0.77],9.307888985133596e-05,225.127,0.9958588560176616
1142,7.3.1,10.5.1,pearson,two-sided,9,0.965846090840303,[0.84 0.99],2.3445998056259678e-05,617.685,0.9991598869024653
1143,7.3.1,6.4.1,pearson,two-sided,9,-0.9015900986402526,[-0.98 -0.59],0.0008930427228962754,42.423,0.9636704667634844
1144,7.3.1,10.7.3,pearson,two-sided,9,-0.21209828598451314,[-0.77  0.53],0.5837887397256805,0.464,0.08499029700906809
1145,7.3.1,11.1.1,pearson,two-sided,9,0.9565827812292738,[0.8  0.99],5.381184935550665e-05,336.482,0.9977478020097401
1146,7.3.1,2.c.1,pearson,two-sided,9,-0.08941033687061875,[-0.71  0.61],0.8190638189344494,0.416,0.05501799330534489
1147,7.3.1,14.1.1,pearson,two-sided,9,-0.8345123394189733,[-0.96 -0.38],0.005142727588278756,11.557,0.8652355111234173
1148,7.3.1,1.1.1,pearson,two-sided,9,0.9751739133774295,[0.88 0.99],7.747948647468736e-06,1383.4,0.9997995613971695
1149,7.3.1,12.c.1,pearson,two-sided,9,-0.6488073878199504,[-0.92  0.03],0.05869088283990816,1.939,0.5093949811151927
1150,7.3.1,11.b.1,pearson,two-sided,9,-0.6126525602280328,[-0.91  0.09],0.07942590277571623,1.566,0.44865316775115427
1151,7.3.1,2.2.2,pearson,two-sided,9,0.9544172506336542,[0.79 0.99],6.366981247542535e-05,297.46,0.9972752864029775
1152,7.3.1,9.5.2,pearson,two-sided,9,0.9410966163448298,[0.74 0.99],0.000154131378945076,155.378,0.9929516550072655
1153,7.3.1,3.4.1,pearson,two-sided,9,-0.9491172651098281,[-0.99 -0.77],9.307888985133596e-05,225.127,0.9958588560176616
1154,7.3.1,15.5.1,pearson,two-sided,9,-0.95491156850146,[-0.99 -0.79],6.131572518684336e-05,305.789,0.9973883646102247
1155,7.3.1,8.3.1,pearson,two-sided,9,-0.9569514652340882,[-0.99 -0.8 ],5.2248441944517066e-05,343.827,0.9978224363294955
1156,7.3.1,1.5.4,pearson,two-sided,9,0.523027145739231,[-0.22  0.88],0.1484953162464345,1.02,0.3201836022483397
1157,7.3.1,8.1.1,pearson,two-sided,9,0.6966867120329949,[0.06 0.93],0.03703763222072315,2.7,0.5969241716361309
1158,7.3.1,3.6.1,pearson,two-sided,9,0.9491172651098287,[0.77 0.99],9.307888985133175e-05,225.127,0.9958588560176618
1159,7.3.1,16.6.1,pearson,two-sided,9,0.6405366513106229,[-0.04  0.92],0.06308992444295797,1.842,0.4950663254005843
1160,7.3.1,11.b.2,pearson,two-sided,9,0.523027145739231,[-0.22  0.88],0.1484953162464345,1.02,0.3201836022483397
1161,7.3.1,2.2.1,pearson,two-sided,9,-0.9006900237977348,[-0.98 -0.59],0.000921122878901752,41.46,0.9627148126730525
1162,7.3.1,9.5.1,pearson,two-sided,9,0.948937247036379,[0.77 0.99],9.421976152536119e-05,223.122,0.9958039554370722
1163,7.3.1,1.3.1,pearson,two-sided,9,-0.9416317335888782,[-0.99 -0.74],0.00014936532159736478,159.012,0.993175806546401
1164,7.3.1,12.a.1,pearson,two-sided,9,0.9606015557981915,[0.82 0.99],3.845564112516535e-05,430.294,0.9984746362387249
1165,7.3.1,7.a.1,pearson,two-sided,9,-0.8343799895878431,[-0.96 -0.38],0.005156432115822218,11.534,0.8649994869644979
1166,7.3.1,17.17.1,pearson,two-sided,9,-0.4198872367841753,[-0.85  0.34],0.26052950698263105,0.712,0.21003253143685632
1167,7.3.1,3.4.2,pearson,two-sided,9,0.9491172651098283,[0.77 0.99],9.307888985133455e-05,225.127,0.9958588560176617
1168,7.3.1,1.5.3,pearson,two-sided,9,-0.6126525602280328,[-0.91  0.09],0.07942590277571623,1.566,0.44865316775115427
1169,7.3.1,14.7.1,pearson,two-sided,9,0.28740822978709374,[-0.47  0.8 ],0.4533173009580559,0.522,0.11786762639255353
1170,7.3.1,17.13.1,pearson,two-sided,9,-0.8899766636149571,[-0.98 -0.55],0.0013041879080764628,32.031,0.9504327490354577
1171,7.3.1,3.2.1,pearson,two-sided,9,0.9543240327378789,[0.79 0.99],6.412079310285152e-05,295.925,0.9972536105401257
1172,7.3.1,1.5.2,pearson,two-sided,9,0.15354791398860687,[-0.57  0.74],0.6932755677175282,0.436,0.06735774087261907
1173,7.3.1,9.1.2,pearson,two-sided,9,-0.9163794234221148,[-0.98 -0.64],0.0005126098304832469,64.002,0.9775809832895331
1174,7.3.1,5.b.1,pearson,two-sided,9,0.9520080380898639,[0.78 0.99],7.606536572516737e-05,261.08,0.9966785306035882
1175,7.3.1,15.1.1,pearson,two-sided,9,0.9339990828893492,[0.71 0.99],0.00022790813598842874,116.477,0.9895525361234874
1176,7.3.1,16.2.2,pearson,two-sided,9,0.8410014435965059,[0.4  0.97],0.0045008856503289995,12.76,0.8766612781180911
1177,7.3.1,3.2.2,pearson,two-sided,9,0.9524922956313963,[0.78 0.99],7.344789865942666e-05,267.874,0.9968046583879661
1178,7.3.1,17.4.1,pearson,two-sided,9,-0.4906257594618796,[-0.87  0.26],0.17991891724647727,0.899,0.28144817428357094
1179,7.3.1,1.5.1,pearson,two-sided,9,-0.3501616402335046,[-0.82  0.41],0.35558209232042914,0.594,0.15545488746456324
1180,7.3.1,3.3.5,pearson,two-sided,9,0.9486637197019736,[0.77 0.99],9.597209074109635e-05,220.123,0.9957196566244976
1181,7.3.1,2.1.2,pearson,two-sided,9,0.06767728920882325,[-0.62  0.7 ],0.8626541070980803,0.412,0.05237022821265821
1182,7.3.1,15.6.1,pearson,two-sided,9,0.9530573207829419,[0.79 0.99],7.047505853773287e-05,276.116,0.9969478589594433
1183,7.3.1,17.3.1,pearson,two-sided,9,-0.023071326843195142,[-0.68  0.65],0.9530203220128375,0.407,0.049256774358470354
1184,7.3.1,1.2.1,pearson,two-sided,9,-0.9491172651098196,[-0.99 -0.77],9.307888985138922e-05,225.127,0.995858856017659
1185,7.3.1,9.4.1,pearson,two-sided,9,0.9808529202502897,[0.91 1.  ],3.1389442627090944e-06,2664.638,0.9999437715843853
1186,7.3.1,7.b.1,pearson,two-sided,9,0.9606015557981915,[0.82 0.99],3.845564112516535e-05,430.294,0.9984746362387249
1187,7.3.1,12.b.1,pearson,two-sided,9,-0.8334687623105039,[-0.96 -0.38],0.005251465576872343,11.379,0.8633713634178588
1188,7.3.1,2.1.1,pearson,two-sided,9,0.955806346673165,[0.8  0.99],5.721205225493946e-05,321.712,0.9975851533285645
1189,7.3.1,17.1.1,pearson,two-sided,9,0.9559939416067981,[0.8  0.99],5.6377003246869745e-05,325.197,0.9976251359354739
1190,7.3.1,8.2.1,pearson,two-sided,9,0.4438353545118513,[-0.31  0.86],0.23141094731628511,0.766,0.23228210154949613
1191,7.3.1,17.3.2,pearson,two-sided,9,-0.5326326602528695,[-0.88  0.2 ],0.13984591026584686,1.062,0.3324366284062267
1192,7.3.1,10.c.1,pearson,two-sided,9,-0.9210094728562364,[-0.98 -0.66],0.0004219071534854577,73.917,0.9812188157862319
1193,7.3.1,3.3.3,pearson,two-sided,9,0.940125599123566,[0.73 0.99],0.00016305174516415994,149.074,0.9925335714420657
1194,7.3.1,2.5.1,pearson,two-sided,9,0.9168069987798022,[0.65 0.98],0.000503710185870909,64.836,0.9779315298105268
1195,7.3.1,1.4.1,pearson,two-sided,9,0.953216905198256,[0.79 0.99],6.965106134217277e-05,278.508,0.9969875369490476
1196,7.3.1,3.3.2,pearson,two-sided,9,-0.9515917204746036,[-0.99 -0.78],7.836769835755373e-05,255.43,0.9965675691330765
1197,7.3.1,16.3.2,pearson,two-sided,9,-0.9491172651098272,[-0.99 -0.77],9.307888985134154e-05,225.127,0.9958588560176613
1198,7.3.1,2.5.2,pearson,two-sided,9,-0.8581969202355536,[-0.97 -0.45],0.0030689754922796136,16.961,0.9053503837287585
1199,7.3.1,15.2.1,pearson,two-sided,9,0.7883634524816205,[0.26 0.95],0.011592944599991484,6.326,0.7777532136182258
1200,7.1.2,17.8.1,pearson,two-sided,9,-0.9563975963671659,[-0.99 -0.8 ],5.460947462707836e-05,332.875,0.9977096859747062
1201,7.1.2,11.5.1,pearson,two-sided,9,-0.48753370005061053,[-0.87  0.26],0.1830991256377318,0.889,0.2779568683997439
1202,7.1.2,4.5.1,pearson,two-sided,9,-0.9723463866302339,[-0.99 -0.87],1.1270267048055285e-05,1053.426,0.9996694407263945
1203,7.1.2,6.2.1,pearson,two-sided,9,0.9934030743073563,[0.97 1.  ],7.628583335512128e-08,3.887e+04,0.9999998870724258
1204,7.1.2,11.5.2,pearson,two-sided,9,0.30538874248044545,[-0.45  0.81],0.42421196806084294,0.54,0.12761912554944002
1205,7.1.2,12.4.2,pearson,two-sided,9,0.8014544860472633,[0.29 0.96],0.0093993745032845,7.389,0.803382423798185
1206,7.1.2,8.9.1,pearson,two-sided,9,-0.7352012884613703,[-0.94 -0.14],0.024005493214277397,3.702,0.6718674725100994
1207,7.1.2,3.8.2,pearson,two-sided,9,0.8183792874117526,[0.34 0.96],0.007003773385590854,9.189,0.8356980916050399
1208,7.1.2,4.3.1,pearson,two-sided,9,0.9963142097742066,[0.98 1.  ],9.973254737417084e-09,1.673e+05,0.99999999809077
1209,7.1.2,7.2.1,pearson,two-sided,9,-0.9006459232474661,[-0.98 -0.59],0.0009225143141538755,41.413,0.9626676773374677
1210,7.1.2,2.a.1,pearson,two-sided,9,-0.8881812019789582,[-0.98 -0.55],0.0013777037529237133,30.753,0.9482163509472054
1211,7.1.2,6.4.2,pearson,two-sided,9,0.9852755362737602,[0.93 1.  ],1.2573079522583756e-06,5165.154,0.9999858721740273
1212,7.1.2,6.6.1,pearson,two-sided,9,-0.9745750151783426,[-0.99 -0.88],8.417150438738697e-06,1302.566,0.9997758184109363
1213,7.1.2,3.8.1,pearson,two-sided,9,-0.9964227255892507,[-1.   -0.98],8.983768186911407e-09,1.803e+05,0.9999999984719371
